,Intercept,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends,r2
0,2.195227338374797e-15,0.6463795022085221,0.4768187914239758,-1.223849303608209,0.4448586146731524,0.0217402147778812,-2.197201592852713,0.3212370307819085,-1.1180913941491364,2.425894131627663,0.0051646473130656,-2.6499684511013526,-0.617269635694648,0.4949872113753809,0.8136139626523897,0.06620308699252409
1,2.327911712997055e-15,-0.630362207366299,0.9833128160023942,-0.6828673764697353,-0.1312376627611041,-0.0964167735364925,-0.9580271600968672,-1.2027573163575205,0.4743928374575145,-0.3511221714800876,-0.4958653506960715,0.3440755067374128,1.2275287894446134,-0.8303731858339968,-1.36576921299881,0.03657798514737454
2,1.9172001821955305e-15,0.5454456670134954,-0.2629853675997505,-2.379871797404706,-0.0937181590685477,1.3634697553899515,0.0441367656141552,-0.0958240491970384,-0.7569906513649273,-0.1308290567970023,0.8865011515801244,-0.6550927451690796,-0.1743315687615488,-0.4233496902681597,0.2760563743657512,0.041782347331470904
3,2.432181708909022e-15,0.658096619334819,-1.2630780897860108,0.9290410917486956,-0.5018417988189042,-0.854892555056905,1.7925887877914632,-1.3978538231861108,1.0203421882629369,-0.9151107583601338,0.6067452563214049,0.5754280409396026,-1.6996606401181051,-1.790102340143859,-0.6763081720342233,0.06487226130475399
4,2.3419413582932057e-15,-1.3137425222026418,1.5762891810126092,-0.0832236162813573,-0.9760602497758027,-0.1513674258986988,0.0356628050658717,0.2319042642788457,-0.4376707572711531,-1.2881013807521249,1.5283728786871933,-0.320965388353993,1.833404953763844,-0.094310767239875,-0.6395417690702608,0.038295005770519586
5,1.9512817373720098e-15,-0.5742042738031263,-2.7351458186956807,-0.0831874235709681,0.8045070045792302,0.797395792841113,0.2514466528317116,0.5182995235629441,1.5034145063927722,-0.300688688140869,0.1823738098451688,0.3070508424135457,0.0683471872490966,0.7710720244444806,0.1273666302998541,0.05997258757367696
6,1.7781531171824174e-15,1.0879230003646874,-1.399404813832939,-1.076737844478671,-0.321946413045205,1.2469526324220606,-0.2540257604596396,-0.1045573171209406,-0.0862459230644721,0.8757097118438776,-2.0439286100687264,1.0070579439477103,-1.0750223914225752,-0.6176604731772976,0.5235430841604447,0.0481733560223484
7,1.97951698298893e-15,-1.0615273525187998,0.1127943819065771,0.5445095249125483,-1.079938094897041,1.0904458241556827,0.4807631545783234,-0.2886929900678623,-0.1498332205631612,-0.656317341206881,1.3253232495784113,0.8470173300478343,0.5589874664696101,0.2252336951832612,-0.4241332674282373,0.01898879860819136
8,1.7119203965010094e-15,-0.5376283715783828,-0.9195296078554424,-1.2990778102568674,-1.627670166022034,1.4918398951176777,-0.6593830054287491,0.5225270077696806,-0.7218465218613934,-0.9212458623003484,-0.8496631766070909,0.4833130578675677,0.6128030600631559,-0.7199510567270585,-0.2144306491737224,0.05159073357971666
9,2.2032580582886536e-15,-0.5656167671641715,-0.9306442493154508,-0.4456434626423053,1.5965680198796428,0.5311241068176245,0.4197426166533011,-0.9015407924095518,0.8951594102402523,-0.5414817829005221,-1.9239643951524232,0.0336682984177109,-0.5600809874230063,-2.1182452971851293,0.0794201667931191,0.06923889501260017
10,2.114472452147782e-15,0.2699918926733169,0.0265229793272021,0.1395223709167906,-0.1102554950693423,0.6191051356974339,-0.5622836694791687,0.1934929620713564,-0.983567692951461,-0.2711703530726808,1.3192288141410933,-1.3720555286976168,0.1888945185013197,-1.746956055437211,-1.9782947302125216,0.055601314261334966
11,2.418121041703249e-15,1.3962783842921895,-0.6328403739556093,0.0930407693961218,-0.3947586307305629,-0.6669136307591493,1.5214740825104207,0.9668850345005378,0.5294830250182867,-0.5177471339590697,-1.6748364783069705,0.5393221192589548,0.344657989304444,0.3706464797101432,1.3596643130509436,0.045359883430912795
12,2.0223048648050773e-15,0.1185556089171422,0.6831596537973376,0.0352907739409617,0.0949604415686824,0.6131113886313403,-1.2513200743435444,0.0867924775303198,-1.911634091886467,0.7533787558533331,-0.8639484460138906,0.1516249666058715,0.3440236972583088,1.0528275867867911,0.265636904660146,0.031395891122164565
13,2.2447199354662838e-15,1.3897463213943209,0.2331208722547086,0.0289403806222468,2.0576740736773584,-0.9407410460421466,-1.5107146462184775,2.5678388343989624,-1.42547798679536,1.3658538934277746,0.2387340258809691,0.5601332307138692,0.8803690668827215,-0.6552090294542008,0.6579377053863726,0.06123028756224613
14,1.943731006046575e-15,-0.1759891382181455,0.5736344839680159,-1.9332859754312297,-0.8569372763048302,0.5630094829848308,-0.0715354244050652,-1.4267465078643018,1.367851424005365,0.9481751994884728,0.1216559385229869,1.1120320649552793,-0.7572102944019468,0.202562725464933,-1.0733661629822804,0.056707192826717656
15,2.388689644912383e-15,-1.8051713849279187,0.4391887268340458,-0.3187817354949277,0.220083271864955,1.2086786775654157,0.2331419716366459,1.1636666233559978,0.9596594883605704,0.3056320463207685,-0.2281860461221049,-0.3050294182896452,1.016946905313349,-0.2333291752438681,-0.8432719034576905,0.05060470751543944
16,2.0032023486698336e-15,0.6015636999240555,-0.3215884525668564,1.3284591873248048,-1.724333625659393,-0.49100139721237,0.6557448441030029,-1.4029760477801545,2.5675241697373057,0.3108323387516875,1.0205229352266456,0.3895275869669973,-0.6130773814404648,-0.3468314185417131,1.0122648334129225,0.05420748060650715
17,1.954359148156517e-15,-0.8642985123235787,0.4159208387782405,-2.3726689434508352,1.3210138511561778,1.7274115740378944,0.2218779109743586,-1.2459866204484316,0.4647416454721406,-0.2514818677713701,-1.1314881551624325,-0.685730108132862,-0.5279244172200489,-1.6965992483364474,-2.337047722068128,0.06277894726758293
18,1.928875189598287e-15,-1.345268696451113,1.140141145369572,-0.2905792083337268,0.1800005387275954,-2.621423214669982,0.3663952428362202,1.5986308569328245,-1.1590436241250173,0.089925417652268,-0.3194089178881914,0.0853701413289495,-0.3192007752327113,3.068621166881685,0.5551576753016527,0.10875375686053601
