,Intercept,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends,r2
0,-2.0761226163138465e-15,0.212865097715447,-0.638989784201592,-1.739346811367475,-0.5875054631274068,-0.1287109990795384,-0.9194464594329492,1.024446824037458,-0.2773614433689756,0.5643656911870366,1.9702660979377864,-1.15218612158803,1.2959322988215856,0.0621596350386391,-2.2253962233965914,0.06444492256758305
1,-2.511549935459682e-15,0.3766160492830528,0.594809321266419,-0.3015700998835106,1.0705486473793415,1.0267492618051086,0.9464486852515156,0.0077140219303029,0.074686076500429,-0.2372800027593142,-0.972761487885876,0.4650113844614423,-0.1955264686647446,0.0484426147464279,0.8842435850314136,0.03797032283975499
2,-1.603268052659849e-15,-0.3973004298284978,-0.1968252346572358,0.6671837207487424,-1.8302945077458457,-0.476868315381055,-0.6801041018254584,0.5551011214079238,-0.4151913860029769,-0.1185360372717903,0.0353082140491001,0.7440886982927213,0.6311487937045238,0.4769109869641068,-1.1907023231782348,0.03602766273157454
3,-2.310761064502795e-15,0.4273796863685629,1.3045448097104,1.3287420149686768,-0.8117397913481705,-2.2645280116375344,0.6477980876059846,0.4582616699583872,0.1861569600173286,1.131071918066142,0.6705446384087738,-0.7080092698863178,-0.6462000041276207,0.8399868601679154,-0.0438851247341659,0.04133800508077201
4,-2.5726107985484207e-15,-1.6417427329084129,0.2978013374754201,0.4085611559640796,0.1706693147088245,1.9993312524210785,-0.1388844872596438,-1.125705416979314,-0.8620869702949531,-0.7377846341140382,-0.4383972022538591,-0.1184001577148617,-0.7341114400757364,0.3639120315648641,-0.6287386591916615,0.04083380982249263
5,-2.1677896151599673e-15,-0.6486022663525116,0.902491193928764,0.0682351379452878,0.6279990395220837,-1.8357571831199708,0.5920659517008169,1.0671541722713145,-0.8994121953743875,-0.3568131024869951,-0.5777988783023454,0.3088674084632384,-1.176549593580102,1.209559089312933,1.4279690140084735,0.052343410508358446
6,-2.4057948873098836e-15,-0.7393014662322077,-0.2799378773843846,1.213537432400148,-0.7903929084498259,0.5011605534857951,0.3627586298435047,0.5785005762563227,-0.1168540187013071,-0.1445553833406818,0.4940311502723056,-1.2010035541820558,0.7028337079803522,1.395624252252013,0.8291300180381189,0.03942817855353231
7,-2.3670776702215033e-15,0.9499223672709732,-2.548934982840786,2.1002582692325,-2.287944418181066,-1.428142372301929,-0.6614891784412686,-0.4353411218302648,0.557858786647747,0.9796337170075432,0.7351601561836082,-0.4345442858238268,-0.8711822519773742,1.1152750955222603,0.4104283636399607,0.08092287050067626
8,-2.227305817192527e-15,0.997980220323543,-0.5802904942540242,-0.7244681295523622,1.658922634752389,-0.8329354660477853,-0.7301203938631858,2.2843759663440313,-0.3009453400766241,0.1350613965583871,-1.280987028896898,1.004338239884195,0.5974830917761427,-0.0644894215335585,0.4689638786602221,0.045321147920528104
9,-2.0298727735057e-15,-1.1601732350888938,0.7186250019433879,0.2840260217586162,0.4244091870648399,-0.4985411363265674,-0.4689161234546976,0.8314159100402363,0.1431564562850286,-0.683873330835758,0.5181326293683345,1.0537575166984474,0.6572616455132666,1.4055517570133995,-0.4374392970251933,0.041034501769078524
10,-2.1716484165689777e-15,1.5155137796699794,0.0540904588150818,-2.015434095191598,0.628607463791091,-0.3794902430459494,-0.7048123616260592,0.6508871253635417,-1.5537331861322896,1.0964610881200438,-1.4646545149012895,-1.4429806875567432,-0.989965292442987,0.1996624084776282,-0.2835597517833069,0.04681524072086829
11,-2.4056670658615466e-15,2.118338541059575,-2.865155146661012,0.837811474657273,0.0954316546323304,-1.7478680566440128,-0.0390908694459282,-0.587520656673031,1.1062311050229032,0.3186537774892584,0.1584599268963726,0.9945722531073572,-2.1706557186066857,-0.2464812464187295,0.3615784879003464,0.0684179592445262
12,-2.1711823143352978e-15,0.4062133975158934,-0.974081314918068,1.2997111562231576,-1.0700312840533843,-0.5436428888128152,-0.2086488974143276,-0.7443202401855248,1.3127609567935332,-0.1110080162624097,1.1828605122468494,-0.3683535783374954,-0.7273686490117053,-0.7166804738673445,1.2378315861633145,0.03971482732671994
13,-2.0816856808911924e-15,-0.1914925173819033,-0.4238208995615421,1.2320644789687571,0.4258601076434122,-0.975361954272378,1.2827963880885966,0.0244512449797379,0.6040849494626398,-2.165376297895571,-0.2116024077738801,1.015861706234661,-0.8374723810689536,-0.9178528620859404,-0.7303972004172178,0.03968581752839184
14,-2.552236145175066e-15,1.0782467353215048,-0.0433368146947037,-0.6054517457131431,0.5454586616573556,0.2775161162578814,-0.4838573217214243,-0.2284547802918362,-0.7832941329836518,0.7462297918923517,0.2671808576998903,-0.317615135313991,-0.810694370269286,-0.2740616326566314,-0.950606206412457,0.023403859940876015
15,-2.4116831774920802e-15,-0.3942877294448377,0.1229585062362348,1.0944052678306595,-0.1144775472038387,-1.0400243143855938,1.0201364004448552,0.716877286589617,-0.5038749192853046,0.3026734177973086,3.4098114416415717,-1.343767940944303,-0.7894416211918215,1.497093515450493,0.5040501199006997,0.07203964241546557
16,-2.2401813967207452e-15,-1.204058046323369,1.9047754442378055,0.1308172673547145,-1.159964155696544,-0.2658208805781056,-0.4381759948390918,0.3168620742595606,-0.9559505365643144,-0.4460676335444945,1.6789712248638486,1.198086763054487,0.1618218917689268,1.720612792631356,0.4818311808507241,0.05088066694450444
17,-2.475892859236027e-15,-0.1171230133230932,-0.7910360482164286,1.1250586486923364,0.65918445501853,-0.0557923155319715,-0.5310216906361735,2.251479110388462,0.1575679385762807,0.2116844709272181,0.9383279565193612,-0.0282727956829568,1.0715024965558022,-0.1292129581221736,0.2931544942870102,0.043166826354888
18,-2.661501532143424e-15,-1.6079950574829442,-0.5221109438322994,-0.0428663713727284,0.5717166078154106,1.135920329035189,0.4912729826163338,-0.5263730621875777,0.3469542489736434,-0.8531120517384587,-0.6079946313589764,0.23975891648543,-0.6894268835127983,0.6928124238949143,-0.8424843331992016,0.026171214607414117
19,-2.063643324466201e-15,-0.003840122684583,-0.8188221069896333,0.0458285716375286,1.5658163549503783,-0.4665611532400274,-1.0097819169484945,-0.0401251698446194,-0.550231479902687,-0.1513726824648122,-1.3507753673051648,-0.1513302652503022,0.4422694463523229,0.8106421153975141,0.6746429672485269,0.03153277550921407
20,-2.1482666275413433e-15,0.8590094291510495,0.6862239938143718,-1.2139372874109229,-0.4482425190048208,-0.010848479891882,1.177389894878682,1.1650594456281351,-0.5787546104380445,-1.534865802144158,-1.153955581051351,0.8788657899171267,0.7025117232411565,-0.7190819061508689,0.0265385276769023,0.05662308488117296
21,-2.075278920764453e-15,0.1670572856577917,0.4448035768747475,-1.1483690443333543,0.0274942962001106,0.0858642703398712,1.4234541169891688,1.0635077215389646,-0.4575828157504233,-0.7041092074347347,-0.6775544618110837,-0.0625033897462588,0.3257226676903575,-0.9445664596435068,-0.2221131308519766,0.033464413476050225
22,-2.1667527695511802e-15,0.6173936171718749,-2.3800719227721783,0.2612227403115197,-0.528550746721159,0.9064983160250016,-0.6364304398252906,-0.1688930982065223,0.9282762627733424,1.1830822439458888,-1.5284782572075624,0.2915449476628258,-0.5840107683940494,-0.6643637238437237,-0.231420190128732,0.0493695479658407
23,-2.209847452775945e-15,-0.8037239800369218,-0.1847968787290228,-0.9481293506505162,0.7334615517703821,0.3029646535598639,0.5451892043644657,0.7679500786747901,2.117302214890095,-1.043287727283537,-0.6951129680860828,0.7774959797750393,1.67696822964973,-1.169302852933892,-1.240536420280525,0.05942542049885491
